date,region,cases_cases,weather_temperature,weather_humidity,weather_precipitation,wastewater_viral_load,day_of_week,month,year,day,day_of_year_sin,day_of_year_cos
2021-03-27,Region_5,146.0,18.9,56.1,1.4,1235.33,5,3,2021,27,0.9958270335100595,0.09126072172931188
2021-03-28,Region_5,119.0,20.7,55.8,0.6,813.75,6,3,2021,28,0.9972495210773451,0.07411742515094437
2021-03-29,Region_5,152.0,19.0,55.8,0.9,574.54,0,3,2021,29,0.998376906467142,0.056952196034039754
2021-03-30,Region_5,143.0,22.5,48.9,1.9,876.72,1,3,2021,30,0.9992088560679753,0.03977011384605572
2021-03-31,Region_5,168.0,18.6,53.6,4.1,996.41,2,3,2021,31,0.9997451236925734,0.022576263041545485
2021-04-01,Region_5,150.0,22.7,42.5,2.6,774.34,3,4,2021,1,0.9999855506507186,0.005375731557583884
2021-04-02,Region_5,156.0,25.4,57.5,5.8,743.79,4,4,2021,2,0.9999300657962057,-0.011826390691832589
2021-04-03,Region_5,169.0,22.5,55.3,4.6,1044.0,5,4,2021,3,0.9995786855478958,-0.029025013321975237
2021-04-04,Region_5,138.0,22.6,60.7,0.5,920.11,6,4,2021,4,0.9989315138848577,-0.046215046983708354
2021-04-05,Region_5,154.0,22.6,51.2,1.0,888.6,0,4,2021,5,0.9979887423155984,-0.06339140486951038
2021-04-06,Region_5,157.0,21.4,48.8,0.9,648.85,1,4,2021,6,0.9967506498213929,-0.08054900421874167
2021-04-07,Region_5,139.0,19.7,56.6,0.2,912.95,2,4,2021,7,0.9952176027737294,-0.09768276782171598
2021-04-08,Region_5,143.0,23.2,58.0,2.2,824.29,3,4,2021,8,0.9933900548258936,-0.11478762552212701
2021-04-09,Region_5,160.0,25.1,55.7,0.2,857.67,4,4,2021,9,0.9912685467787256,-0.13185851571739118
2021-04-10,Region_5,154.0,25.0,53.2,0.3,993.07,5,4,2021,10,0.9888537064205885,-0.1488903868564548
2021-04-11,Region_5,147.0,23.9,57.7,4.1,743.87,6,4,2021,11,0.986146248341595,-0.16587819893463143
2021-04-12,Region_5,164.0,21.6,54.2,0.2,1039.19,0,4,2021,12,0.9831469737221499,-0.1828169249850199
2021-04-13,Region_5,150.0,23.0,46.1,0.9,1029.91,1,4,2021,13,0.9798567700958665,-0.1997015525660636
2021-04-14,Region_5,172.0,24.3,51.7,0.8,516.05,2,4,2021,14,0.9762766110869321,-0.21652708524481437
2021-04-15,Region_5,146.0,21.4,50.7,0.1,864.99,3,4,2021,15,0.9724075561219968,-0.23328854407545518
2021-04-16,Region_5,146.0,23.2,52.8,3.2,924.97,4,4,2021,16,0.9682507501166718,-0.2499809690726521
2021-04-17,Region_5,167.0,23.1,59.6,2.0,789.18,5,4,2021,17,0.9638074231367307,-0.26659942067929354
2021-04-18,Region_5,144.0,25.1,48.0,0.8,888.61,6,4,2021,18,0.9590788900341131,-0.28313898122818354
2021-04-19,Region_5,160.0,23.5,49.8,0.0,452.19,0,4,2021,19,0.9540665500578387,-0.2995947563972602
2021-04-20,Region_5,149.0,24.4,50.9,0.3,852.21,1,4,2021,20,0.9487718864399473,-0.31596187665790293
2021-04-21,Region_5,135.0,21.9,53.7,0.1,950.96,2,4,2021,21,0.9431964659565866,-0.33223549871590435
2021-04-22,Region_5,152.0,28.2,52.0,1.0,515.29,3,4,2021,22,0.9373419384643772,-0.3484108069446808
2021-04-23,Region_5,137.0,25.0,61.5,1.8,503.33,4,4,2021,23,0.9312100364121947,-0.3644830148102912
2021-04-24,Region_5,103.0,25.5,52.8,0.7,761.16,5,4,2021,24,0.9248025743285089,-0.38044736628785164
2021-04-25,Region_5,156.0,24.1,53.3,0.3,988.43,6,4,2021,25,0.9181214482844364,-0.39629913726891813
2021-04-26,Region_5,142.0,23.8,54.7,0.3,557.43,0,4,2021,26,0.9111686353326631,-0.41203363695942635
2021-04-27,Region_5,144.0,26.7,54.1,0.4,752.2,1,4,2021,27,0.9039461929224011,-0.42764620926777464
2021-04-28,Region_5,158.0,23.4,64.0,0.7,782.02,2,4,2021,28,0.8964562582905575,-0.44313223418263453
2021-04-29,Region_5,122.0,25.1,50.0,0.8,1113.82,3,4,2021,29,0.8887010478292915,-0.45848712914008766
2021-04-30,Region_5,134.0,25.6,47.3,1.5,677.41,4,4,2021,30,0.8806828564301475,-0.47370635037968
2021-05-01,Region_5,140.0,25.3,46.6,1.8,1005.64,5,5,2021,1,0.8724040568049612,-0.48878539428899265
2021-05-02,Region_5,167.0,24.5,59.3,1.5,657.52,6,5,2021,2,0.8638670987837349,-0.503719798736334
2021-05-03,Region_5,147.0,26.4,46.5,2.2,1019.47,0,5,2021,3,0.8550745085896932,-0.518505144391157
2021-05-04,Region_5,141.0,27.1,49.7,1.2,776.61,1,5,2021,4,0.8460288880917339,-0.533137056031809
2021-05-05,Region_5,131.0,26.1,56.6,1.1,903.81,2,5,2021,5,0.8367329140344921,-0.5476112038402312
2021-05-06,Region_5,163.0,23.3,55.1,1.9,826.83,3,5,2021,6,0.8271893372462497,-0.5619233046832195
2021-05-07,Region_5,126.0,22.5,49.3,1.0,745.98,4,5,2021,7,0.8174009818249189,-0.5760691233798758
2021-05-08,Region_5,141.0,25.9,43.8,0.8,740.04,5,5,2021,8,0.8073707443023492,-0.5900444739548627
2021-05-09,Region_5,141.0,22.6,49.8,2.1,699.35,6,5,2021,9,0.7971015927871943,-0.6038452208771035
2021-05-10,Region_5,134.0,23.1,53.3,0.3,1112.95,0,5,2021,10,0.7865965660866021,-0.6174672802835514
2021-05-11,Region_5,122.0,24.4,50.7,5.9,857.52,1,5,2021,11,0.7758587728069828,-0.6309066211876704
2021-05-12,Region_5,153.0,25.4,56.7,2.5,397.16,2,5,2021,12,0.7648913904341225,-0.6441592666722685
2021-05-13,Region_5,136.0,24.5,48.5,0.6,743.03,3,5,2021,13,0.753697664392914,-0.6572212950663319
2021-05-14,Region_5,148.0,27.3,50.4,1.8,404.55,4,5,2021,14,0.742280907086982,-0.6700888411055113
2021-05-15,Region_5,145.0,26.4,56.8,0.5,625.8,5,5,2021,15,0.7306444969184916,-0.6827580970759147
2021-05-16,Region_5,137.0,24.2,53.6,0.5,1034.09,6,5,2021,16,0.7187918772884232,-0.6952253139408722
2021-05-17,Region_5,149.0,23.9,53.7,1.3,749.11,0,5,2021,17,0.7067265555776158,-0.7074868024503348
2021-05-18,Region_5,126.0,28.1,47.8,0.3,1037.58,1,5,2021,18,0.6944521021088763,-0.719538934232584
2021-05-19,Region_5,140.0,22.8,54.3,0.0,1256.5862499999998,2,5,2021,19,0.6819721490904629,-0.7313781428679254
2021-05-20,Region_5,125.0,19.8,58.2,1.3,520.08,3,5,2021,20,0.6692903895412567,-0.7430009249440493
2021-05-21,Region_5,95.0,20.8,55.3,0.8,1012.8,4,5,2021,21,0.6564105761979381,-0.7544038410927472
2021-05-22,Region_5,142.0,23.2,46.7,2.8,587.36,5,5,2021,22,0.6433365204044917,-0.765583517007675
2021-05-23,Region_5,145.0,21.8,44.1,0.5,610.51,6,5,2021,23,0.6300720909843687,-0.7765366444428655
2021-05-24,Region_5,124.0,25.0,48.3,1.1,734.46,0,5,2021,24,0.6166212130956382,-0.7872599821916922
2021-05-25,Region_5,141.0,25.2,46.4,1.4,553.53,1,5,2021,25,0.6029878670694714,-0.7977503570459932
2021-05-26,Region_5,147.0,22.5,57.4,0.3,841.07,2,5,2021,26,0.5891760872322963,-0.8080046647350754
2021-05-27,Region_5,129.0,20.7,57.2,1.4,686.1,3,5,2021,27,0.5751899607119775,-0.8180198708443174
2021-05-28,Region_5,163.0,22.7,49.4,1.3,641.69,4,5,2021,28,0.5610336262283677,-0.8277930117131022
2021-05-29,Region_5,113.0,20.9,44.4,0.3,566.74,5,5,2021,29,0.5467112728685939,-0.8373211953118121
2021-05-30,Region_5,141.0,18.2,60.8,1.3,718.32,6,5,2021,30,0.5322271388474397,-0.8466016020976267
2021-05-31,Region_5,123.0,22.5,59.1,1.8,478.3,0,5,2021,31,0.5175855102531889,-0.8556314858488706
2021-06-01,Region_5,138.0,20.3,55.1,0.6,686.51,1,6,2021,1,0.5027907197793043,-0.8644081744776648
2021-06-02,Region_5,135.0,19.2,56.3,1.7,704.06,2,6,2021,2,0.4878471454423119,-0.8729290708206411
2021-06-03,Region_5,101.0,24.4,47.1,0.0,654.45,3,6,2021,3,0.47275920928627757,-0.881191653407483
2021-06-04,Region_5,121.0,19.8,52.7,0.5,870.25,4,6,2021,4,0.4575313760742512,-0.8891934772070711
2021-06-05,Region_5,118.0,21.9,59.6,1.1,329.54,5,6,2021,5,0.44216815196707204,-0.8969321743510065
2021-06-06,Region_5,122.0,24.5,58.8,0.2,685.84,6,6,2021,6,0.42667408318992467,-0.9044054548343001
2021-06-07,Region_5,114.0,19.7,55.6,1.1,675.78,0,6,2021,7,0.4110537546870351,-0.9116111071930239
2021-06-08,Region_5,129.0,18.5,47.8,0.7,453.61,1,6,2021,8,0.3953117887649151,-0.9185469991587165
2021-06-09,Region_5,122.0,23.9,60.0,0.4,499.51,2,6,2021,9,0.37945284372454435,-0.925211078289358
2021-06-10,Region_5,103.0,20.7,52.0,1.7,680.78,3,6,2021,10,0.36348161248290634,-0.9316013725767187
2021-06-11,Region_5,121.0,22.8,61.5,0.1,628.38,4,6,2021,11,0.3474028211842774,-0.9377159910299093
2021-06-12,Region_5,107.0,19.6,68.8,2.0,389.41,5,6,2021,12,0.3312212278016865,-0.9435531242349544
2021-06-13,Region_5,96.0,20.5,62.2,1.9,542.35,6,6,2021,13,0.31494162072895193,-0.9491110448902284
2021-06-14,Region_5,129.0,19.0,64.2,1.3,461.19,0,6,2021,14,0.2985688173637202,-0.9543881083175908
2021-06-15,Region_5,103.0,19.8,54.9,1.8,792.41,1,6,2021,15,0.2821076626819194,-0.9593827529490743
2021-06-16,Region_5,112.0,16.6,61.8,6.2,384.91,2,6,2021,16,0.26556302780405594,-0.9640935007889755
2021-06-17,Region_5,104.0,21.6,56.6,0.6,792.02,3,6,2021,17,0.24893980855376657,-0.9685189578512204
2021-06-18,Region_5,99.0,20.5,50.1,0.3,581.68,4,6,2021,18,0.23224292400907015,-0.9726578145718654
2021-06-19,Region_5,108.0,18.4,54.9,3.7,604.34,5,6,2021,19,0.21547731504673012,-0.976508846196619
2021-06-20,Region_5,97.0,20.8,63.0,1.6,580.91,6,6,2021,20,0.19864794288017112,-0.9800709131432666
2021-06-21,Region_5,97.0,17.5,55.8,4.3,589.96,0,6,2021,21,0.18175978759137534,-0.9833429613388902
2021-06-22,Region_5,117.0,14.0,55.6,1.7,428.65,1,6,2021,22,0.16481784665719793,-0.9863240225317866
2021-06-23,Region_5,100.0,18.9,55.5,2.2,336.97,2,6,2021,23,0.14782713347053048,-0.9890132145779883
2021-06-24,Region_5,119.0,15.6,65.0,1.4,607.47,3,6,2021,24,0.13079267585675922,-0.9914097417023038
2021-06-25,Region_5,122.0,13.5,59.1,3.2,414.67,4,6,2021,25,0.11371951458594969,-0.9935128947338007
2021-06-26,Region_5,111.0,16.4,49.2,1.5,505.56,5,6,2021,26,0.0966127018812031,-0.9953220513156602
2021-06-27,Region_5,101.0,16.4,58.5,3.6,461.79,6,6,2021,27,0.07947729992362097,-0.9968366760893436
2021-06-28,Region_5,103.0,17.0,60.7,0.7,743.36,0,6,2021,28,0.062318379354325076,-0.998056320853012
2021-06-29,Region_5,93.0,13.7,60.1,2.3,447.7,1,6,2021,29,0.04514101777397193,-0.9989806246941579
2021-06-30,Region_5,77.0,17.8,62.8,4.2,343.33,2,6,2021,30,0.02795029824021032,-0.999609314096404
2021-07-01,Region_5,108.0,16.1,58.1,2.5,427.99,3,7,2021,1,0.01075130776352193,-0.9999422030204416
2021-07-02,Region_5,86.0,13.9,61.0,6.8,564.69,4,7,2021,2,-0.00645086419810515,-0.9999791929590823
2021-07-03,Region_5,112.0,16.2,58.8,1.7,685.4,5,7,2021,3,-0.023651127245231586,-0.9997202729664083
2021-07-04,Region_5,95.0,14.2,69.7,0.5,668.61,6,7,2021,4,-0.04084439154329611,-0.9991655196610109
2021-07-05,Region_5,106.0,12.4,65.3,4.3,389.12,0,7,2021,5,-0.05802556932878035,-0.9983150972033183
2021-07-06,Region_5,77.0,16.9,63.7,0.5,363.08,1,7,2021,6,-0.07518957641475855,-0.9971692572470178
2021-07-07,Region_5,86.0,12.2,53.4,1.0,549.22,2,7,2021,7,-0.09233133369539122,-0.9957283388645872
2021-07-08,Region_5,90.0,14.4,68.7,0.4,412.41,3,7,2021,8,-0.10944576864891556,-0.993992768446958
2021-07-09,Region_5,97.0,12.6,62.9,0.1,438.92,4,7,2021,9,-0.12652781683868314,-0.9919630595773397
2021-07-10,Region_5,93.0,12.6,55.4,2.9,513.16,5,7,2021,10,-0.1435724234118113,-0.9896398128792412
2021-07-11,Region_5,90.0,12.6,57.8,4.8,461.62,6,7,2021,11,-0.16057454459499376,-0.9870237158387383
2021-07-12,Region_5,75.0,10.2,63.8,5.3,380.27,0,7,2021,12,-0.17752914918703497,-0.984115542601034
2021-07-13,Region_5,99.0,9.5,55.2,1.1,466.13,1,7,2021,13,-0.19443122004766195,-0.9809161537413774
2021-07-14,Region_5,87.0,11.6,64.2,1.3,412.04,2,7,2021,14,-0.2112757555821793,-0.9774264960104055
2021-07-15,Region_5,81.0,9.2,69.2,7.0,367.48,3,7,2021,15,-0.2280577712215198,-0.9736476020539838
2021-07-16,Region_5,80.0,9.3,69.6,6.6,403.4,4,7,2021,16,-0.24477230089725957,-0.9695805901076308
2021-07-17,Region_5,79.0,9.8,61.6,2.2,396.82,5,7,2021,17,-0.2614143985111562,-0.965226663665613
2021-07-18,Region_5,73.0,10.0,69.1,5.4,246.35,6,7,2021,18,-0.2779791393987801,-0.9605871111248129
2021-07-19,Region_5,79.0,9.5,63.6,6.3,311.0,0,7,2021,19,-0.2944616217868012,-0.9556633054034704
2021-07-20,Region_5,74.0,5.5,63.3,2.3,336.43,1,7,2021,20,-0.3108569682435036,-0.9504567035349151
2021-07-21,Region_5,79.0,7.6,68.3,3.4,219.81,2,7,2021,21,-0.3271603271220951,-0.9449688462364056
2021-07-22,Region_5,72.0,10.3,65.8,2.8,319.03,3,7,2021,22,-0.34336687399638804,-0.939201357453208
2021-07-23,Region_5,69.0,5.8,66.8,1.7,140.68,4,7,2021,23,-0.3594718130884232,-0.9331559438780432
2021-07-24,Region_5,73.0,8.1,58.3,0.2,321.63,5,7,2021,24,-0.3754703786876202,-0.9268343944460494
2021-07-25,Region_5,57.0,5.7,72.6,0.2,352.48,6,7,2021,25,-0.3913578365610259,-0.9202385798054075
2021-07-26,Region_5,71.0,7.3,63.7,2.1,276.35,0,7,2021,26,-0.4071294853542516,-0.9133704517637858
2021-07-27,Region_5,66.0,8.1,63.5,9.1,485.32,1,7,2021,27,-0.4227806579826773,-0.9062320427107697
2021-07-28,Region_5,66.0,5.9,70.0,1.6,199.72,2,7,2021,28,-0.4383067230125192,-0.898825465016444
2021-07-29,Region_5,70.0,6.3,72.8,0.6,545.25,3,7,2021,29,-0.45370308603134424,-0.8911529104063088
2021-07-30,Region_5,60.0,9.4,69.0,11.8,150.2,4,7,2021,30,-0.46896519100763184,-0.8832166493127127
2021-07-31,Region_5,65.0,3.9,64.1,1.5,376.13,5,7,2021,31,-0.48408852163897587,-0.8750190302029955
2021-08-01,Region_5,64.0,5.7,75.4,9.3,329.17,6,8,2021,1,-0.4990686026885319,-0.8665624788845385
2021-08-02,Region_5,75.0,5.6,70.6,2.1,389.55,0,8,2021,2,-0.5139010013093103,-0.8578494977869301
2021-08-03,Region_5,59.0,4.1,66.5,0.3,247.4,1,8,2021,3,-0.5285813283559292,-0.8488826652214553
2021-08-04,Region_5,55.0,4.2,73.0,6.2,401.65,2,8,2021,4,-0.5431052396834317,-0.8396646346181327
2021-08-05,Region_5,62.0,1.6,71.0,5.4,176.74,3,8,2021,5,-0.5574684374327892,-0.8301981337405212
2021-08-06,Region_5,59.0,3.0,69.1,0.2,214.07,4,8,2021,6,-0.5716666713027052,-0.8204859638785327
2021-08-07,Region_5,72.0,1.9,70.3,0.8,390.28,5,8,2021,7,-0.5856957398073508,-0.8105309990194823
2021-08-08,Region_5,58.0,2.1,69.3,0.6,287.66,6,8,2021,8,-0.5995514915196489,-0.8003361849976323
2021-08-09,Region_5,66.0,5.0,65.6,0.7,234.14,0,8,2021,9,-0.6132298262997502,-0.7899045386224707
2021-08-10,Region_5,60.0,4.0,65.0,4.4,259.89,1,8,2021,10,-0.6267266965083301,-0.7792391467859886
2021-08-11,Region_5,64.0,2.4,69.5,14.25,223.5,2,8,2021,11,-0.6400381082043503,-0.7683431655492202
2021-08-12,Region_5,58.0,2.6,70.1,6.2,171.08,3,8,2021,12,-0.65316012232693,-0.7572198192083127
2021-08-13,Region_5,66.0,6.0,66.3,6.3,285.48,4,8,2021,13,-0.666088855860977,-0.7458723993404063
2021-08-14,Region_5,61.0,-0.0,66.0,14.25,199.39,5,8,2021,14,-0.6788204829862355,-0.734304263829602
2021-08-15,Region_5,51.0,0.3,71.4,5.8,226.12,6,8,2021,15,-0.6913512362094071,-0.722518835873311
2021-08-16,Region_5,47.0,-1.2,75.5,0.2,234.79,0,8,2021,16,-0.7036774074790128,-0.7105196029692745
2021-08-17,Region_5,46.0,-2.6,66.1,0.9,275.07,1,8,2021,17,-0.7157953492826642,-0.6983101158835584
2021-08-18,Region_5,54.0,-1.1,72.6,1.7,322.77,2,8,2021,18,-0.7277014757264236,-0.6858939875998223
2021-08-19,Region_5,46.0,-0.1,81.6,3.1,190.22,3,8,2021,19,-0.7393922635959241,-0.673274892250183
2021-08-20,Region_5,63.0,-3.2,64.0,14.25,188.59,4,8,2021,20,-0.7508642533989489,-0.6604565640279754
2021-08-21,Region_5,61.0,-1.7,70.1,4.9,268.67,5,8,2021,21,-0.7621140503891487,-0.6474427960827475
2021-08-22,Region_5,50.0,0.1,82.3,5.4,263.1,6,8,2021,22,-0.7731383255706026,-0.6342374393978054
2021-08-23,Region_5,43.0,-4.4,79.5,12.3,179.51,0,8,2021,23,-0.7839338166829201,-0.620844401650647
2021-08-24,Region_5,48.0,-1.2,76.4,4.1,182.11,1,8,2021,24,-0.7944973291665992,-0.6072676460566135
2021-08-25,Region_5,46.0,0.6,79.2,14.25,179.39,2,8,2021,25,-0.8048257371083452,-0.593511190196115
2021-08-26,Region_5,46.0,1.1,77.3,14.25,205.83,3,8,2021,26,-0.8149159841660791,-0.5795791048257612
2021-08-27,Region_5,46.0,-5.0,74.5,2.6,171.77,4,8,2021,27,-0.8247650844733614,-0.5654755126737576
2021-08-28,Region_5,45.0,1.2,67.8,14.25,158.37,5,8,2021,28,-0.8343701235229538,-0.5512045872199277
2021-08-29,Region_5,45.0,-0.9,70.4,14.25,198.61,6,8,2021,29,-0.8437282590292712,-0.5367705514607103
2021-08-30,Region_5,48.0,-4.9,75.9,14.2,273.34,0,8,2021,30,-0.8528367217694595,-0.522177676659508
2021-08-31,Region_5,48.0,-0.4,72.2,3.1,290.08,1,8,2021,31,-0.8616928164028522,-0.5074302810827518
2021-09-01,Region_5,43.0,-3.9,71.0,14.25,310.85,2,9,2021,1,-0.8702939222685674,-0.49253272872205434
2021-09-02,Region_5,49.0,-5.7,67.1,14.0,387.27,3,9,2021,2,-0.8786374941610001,-0.4774894280028391
2021-09-03,Region_5,44.0,-6.9,77.8,3.7,247.89,4,9,2021,3,-0.886721063082993,-0.46230483047981086
2021-09-04,Region_5,45.0,-3.8,69.1,7.8,349.58,5,9,2021,4,-0.8945422369764496,-0.4469834295196741
2021-09-05,Region_5,42.0,-6.0,74.2,14.0,209.87,6,9,2021,5,-0.9020987014301837,-0.43152975897147144
2021-09-06,Region_5,42.0,-4.2,79.5,2.3,185.96,0,9,2021,6,-0.9093882203647925,-0.4159483918249421
2021-09-07,Region_5,55.0,-9.8,76.4,3.1,207.62,1,9,2021,7,-0.9164086366943458,-0.4002439388573056
2021-09-08,Region_5,48.0,-9.6,82.1,1.5,257.76,2,9,2021,8,-0.9231578729647039,-0.38442104726885545
2021-09-09,Region_5,55.0,-5.2,72.2,13.8,266.26,3,9,2021,9,-0.9296339319682695,-0.3684843993077793
2021-09-10,Region_5,47.0,-4.5,75.5,0.1,204.52,4,9,2021,10,-0.9358348973349941,-0.35243871088460327
2021-09-11,Region_5,52.0,-7.1,81.8,14.25,241.02,5,9,2021,11,-0.9417589340994617,-0.33628873017668287
2021-09-12,Region_5,37.0,-3.6,74.2,3.2,204.61,6,9,2021,12,-0.9474042892438845,-0.32003923622313857
2021-09-13,Region_5,37.0,-7.2,85.7,9.7,151.93,0,9,2021,13,-0.9527692922168511,-0.30369503751065885
2021-09-14,Region_5,34.0,-10.1,88.5,8.2,204.49,1,9,2021,14,-0.9578523554276669,-0.28726097055059635
2021-09-15,Region_5,42.0,-6.4,80.8,11.1,165.16,2,9,2021,15,-0.9626519747161487,-0.2707418984477642
2021-09-16,Region_5,41.0,-12.0,82.5,6.0,217.81,3,9,2021,16,-0.9671667297977312,-0.2541427094613622
2021-09-17,Region_5,41.0,-8.4,76.6,2.2,274.4,4,9,2021,17,-0.97139528468375,-0.23746831555846842
2021-09-18,Region_5,40.0,-7.9,78.7,8.8,267.01,5,9,2021,18,-0.9753363880767837,-0.2207236509605022
2021-09-19,Region_5,45.0,-8.7,78.9,11.6,241.55,6,9,2021,19,-0.9789888737409319,-0.20391367068311472
2021-09-20,Region_5,39.0,-8.8,88.1,1.8,264.07,0,9,2021,20,-0.9823516608469237,-0.18704334906991657
2021-09-21,Region_5,39.0,-7.5,78.7,0.6,237.89,1,9,2021,21,-0.9854237542919524,-0.17011767832049052
2021-09-22,Region_5,36.0,-10.8,78.6,6.0,207.42,2,9,2021,22,-0.9882042449941422,-0.15314166701312007
2021-09-23,Region_5,48.0,-9.1,82.3,1.9,169.01,3,9,2021,23,-0.9906923101615609,-0.13612033862266704
2021-09-24,Region_5,38.0,-10.6,81.0,1.7,181.31,4,9,2021,24,-0.9928872135356962,-0.11905873003404988
2021-09-25,Region_5,37.0,-9.3,78.3,10.6,302.24,5,9,2021,25,-0.994788305609327,-0.10196189005174576
2021-09-26,Region_5,39.0,-10.0,77.5,4.8,270.97,6,9,2021,26,-0.9963950238187231,-0.08483487790576538
2021-09-27,Region_5,37.0,-6.7,81.5,6.3,216.3,0,9,2021,27,-0.9977068927101168,-0.06768276175455162
2021-09-28,Region_5,50.0,-4.9,79.6,14.25,304.25,1,9,2021,28,-0.9987235240803972,-0.050510617185222886
2021-09-29,Region_5,38.0,-12.0,88.1,6.5,261.16,2,9,2021,29,-0.9994446170919858,-0.033323525711631344
2021-09-30,Region_5,41.0,-13.5,86.8,14.1,310.98,3,9,2021,30,-0.9998699583618592,-0.016126573270657762
2021-10-01,Region_5,51.0,-10.4,84.5,6.5,245.08,4,10,2021,1,-0.9999994220246925,0.001075151282798226
2021-10-02,Region_5,42.0,-11.7,89.1,0.3,247.99,5,10,2021,2,-0.999832969770105,0.018276557681691223
2021-10-03,Region_5,45.0,-8.5,75.9,1.8,143.36,6,10,2021,3,-0.9993706508539969,0.03547255575312556
2021-10-04,Region_5,44.0,-14.3,78.0,1.5,246.91,0,10,2021,4,-0.9986126020839734,0.052658056924614005
2021-10-05,Region_5,47.0,-10.7,77.5,10.8,278.19,1,10,2021,5,-0.9975590477788613,0.06982797572987089
2021-10-06,Region_5,46.0,-12.3,82.4,0.5,189.85,2,10,2021,6,-0.9962102997023297,0.0869772313136861
2021-10-07,Region_5,40.0,-11.1,82.8,3.8,294.88,3,10,2021,7,-0.9945667569706337,0.1041007489354256
2021-10-08,Region_5,44.0,-9.7,83.6,4.5,292.67,4,10,2021,8,-0.9926289059345095,0.121193461470736
2021-10-09,Region_5,46.0,-13.7,83.5,14.25,166.77,5,10,2021,9,-0.9903973200352558,0.1382503109109819
2021-10-10,Region_5,35.0,-10.3,95.9,4.8,255.88,6,10,2021,10,-0.9878726596350429,0.15526624985999563
2021-10-11,Region_5,46.0,-15.6,85.0,14.25,407.57,0,10,2021,11,-0.9850556718215013,0.172236243027682
2021-10-12,Region_5,45.0,-14.4,79.1,1.9,166.6,1,10,2021,12,-0.981947190186646,0.18915526872004093
2021-10-13,Region_5,44.0,-10.0,85.4,14.25,251.2,2,10,2021,13,-0.9785481345802031,0.20601832032517084
2021-10-14,Region_5,49.0,-15.8,76.7,5.0,239.04,3,10,2021,14,-0.9748595108374125,0.22282040779479959
2021-10-15,Region_5,37.0,-11.6,88.7,3.0,319.71,4,10,2021,15,-0.9708824104813836,0.23955655912092708
2021-10-16,Region_5,36.0,-11.3,81.8,14.25,227.28,5,10,2021,16,-0.9666180104000972,0.2562218218071163
2021-10-17,Region_5,51.0,-15.2,79.2,4.1,202.87,6,10,2021,17,-0.9620675724981452,0.27281126433401914
2021-10-18,Region_5,54.0,-12.5,83.9,9.2,197.51,0,10,2021,18,-0.957232443323312,0.28931997761869527
2021-10-19,Region_5,43.0,-12.6,78.3,12.1,222.84,1,10,2021,19,-0.9521140536681102,0.3057430764672831
2021-10-20,Region_5,49.0,-15.7,81.8,2.3,276.07,2,10,2021,20,-0.9467139181463862,0.3220757010206104
2021-10-21,Region_5,53.0,-16.1,84.1,6.4,242.14,3,10,2021,21,-0.9410336347451197,0.3383130181923076
2021-10-22,Region_5,60.0,-12.1,86.2,14.25,253.34,4,10,2021,22,-0.9350748843515574,0.3544502230989869
2021-10-23,Region_5,46.0,-11.9,80.6,14.25,314.51,5,10,2021,23,-0.9288394302558068,0.3704825404820963
2021-10-24,Region_5,54.0,-14.7,81.5,7.3,164.51,6,10,2021,24,-0.9223291176290545,0.3864052261209853
2021-10-25,Region_5,45.0,-13.0,84.1,14.1,302.13,0,10,2021,25,-0.9155458729775467,0.40221356823680365
2021-10-26,Region_5,46.0,-17.5,80.7,5.8,257.27,1,10,2021,26,-0.9084917035725082,0.41790288888678667
2021-10-27,Region_5,49.0,-12.3,83.4,0.4,276.27,2,10,2021,27,-0.9011686968561569,0.4334685453485363
2021-10-28,Region_5,51.0,-11.3,79.0,4.0,264.56,3,10,2021,28,-0.8935790198239952,0.4489059314938798
2021-10-29,Region_5,50.0,-14.4,86.6,4.1,402.8,4,10,2021,29,-0.8857249183835637,0.4642104791518923
2021-10-30,Region_5,61.0,-12.3,84.5,14.25,224.0,5,10,2021,30,-0.8776087166898392,0.4793776594606945
2021-10-31,Region_5,45.0,-15.8,83.2,14.25,180.73,6,10,2021,31,-0.8692328164574792,0.49440298420761813
2021-11-01,Region_5,60.0,-11.7,80.3,1.9,254.52,0,11,2021,1,-0.8605996962501181,0.5092820071573356
2021-11-02,Region_5,59.0,-11.2,88.7,7.2,207.15,1,11,2021,2,-0.8517119107469189,0.5240103253675756
2021-11-03,Region_5,63.0,-13.2,85.5,8.9,415.59,2,11,2021,3,-0.8425720899866032,0.5385835804920232
2021-11-04,Region_5,67.0,-14.2,82.0,9.4,360.08,3,11,2021,4,-0.8331829385891785,0.5529974600700271
2021-11-05,Region_5,63.0,-17.0,84.6,6.6,765.4,4,11,2021,5,-0.8235472349556007,0.5672476988027229
2021-11-06,Region_5,53.0,-14.9,90.6,1.0,269.11,5,11,2021,6,-0.8136678304455991,0.5813300798152042
2021-11-07,Region_5,57.0,-12.8,88.1,1.9,529.33,6,11,2021,7,-0.8035476485339116,0.5952404359043674
2021-11-08,Region_5,61.0,-12.5,85.9,9.4,950.51,0,11,2021,8,-0.7931896839451843,0.6089746507720486
2021-11-09,Region_5,54.0,-12.9,81.9,3.5,486.71,1,11,2021,9,-0.7825970017677834,0.6225286602431057
2021-11-10,Region_5,55.0,-11.7,85.8,14.25,525.24,2,11,2021,10,-0.7717727365467836,0.6358984534680745
